"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Grassland Burning","Mt VOC/yr",23.4622592377312,23.3426583261363,23.5214428481329,23.4361428481329,23.4620351091312,23.4557351091312,23.4181351091312,23.3504351091311,23.0306311486069,23.0306311486069
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Industrial Sector","Mt VOC/yr",1.003737278,0.904034674660586,0.657924729160868,0.62767853867466,0.693805210160026,0.791154370909486,0.952396590561222,1.03583627780188,1.04354713101672,1.08171252005247
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Peat Burning","Mt VOC/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Residential Commercial Other","Mt VOC/yr",9.298278759,7.56378299122719,3.76213393844062,0.96965812309967,0.222502286884148,0.19233424374922,0.172187699140786,0.149591418084878,0.12812844984352,0.0993257086989233
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Solvents Production and Application","Mt VOC/yr",0.20138205,0.22295905303936,0.289667399105808,0.316539097882862,0.331513658601817,0.371254090088191,0.398560166412092,0.413732924907717,0.416003348647538,0.40959938547934
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Transportation Sector","Mt VOC/yr",4.648284631,5.26950178964331,4.41596317512452,4.25161825703305,3.68917564061906,4.14878155799493,4.27354315620407,4.36971201348704,3.85965470989325,3.21670909373435
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2MAF","CMIP6 Emissions|VOC|Waste","Mt VOC/yr",1.569588834,1.48570379796413,1.303582438891,1.12767873764078,0.96406002713958,0.822132823154493,0.693720395776977,0.57978401462433,0.481259956195922,0.398688604429074
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC","Mt BC/yr",0.780325259478466,0.692462670697778,0.569086175826989,0.567725723290615,0.535135542477763,0.542216624517449,0.535503030334782,0.535876831743395,0.516382494995656,0.470770724961231
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Agricultural Waste Burning","Mt BC/yr",0.0168520245384836,0.0202300775986653,0.0265790670797687,0.0325728940705901,0.0391003322428166,0.045703280215148,0.0525951562500554,0.0599327122327282,0.0663379277292517,0.0720884995711776
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Agriculture","Mt BC/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Energy Sector","Mt BC/yr",0.0695320254,0.0557417697092396,0.0401909444208194,0.0417648650250913,0.0388064653175888,0.0429702693753541,0.0486503512051381,0.0514025604226108,0.0516935899726435,0.0482560758976839
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Forest Burning","Mt BC/yr",0.0751584877625554,0.0746322752536981,0.0822623566321284,0.0746322752536981,0.0746322752536981,0.0750753035305686,0.0751584877625554,0.0751584877625554,0.0756847002714126,0.0759478065258413
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Grassland Burning","Mt BC/yr",0.0770516835994275,0.0745213606800174,0.0760158009459347,0.0775102399717411,0.0790046803402924,0.0804991205683237,0.0819935611532417,0.0834880017403028,0.0849824423295068,0.0864768829549124
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Industrial Sector","Mt BC/yr",0.09462379752,0.0943394613682691,0.097514915924368,0.0797386908609983,0.0522366726512573,0.0494602892460819,0.0417748963984124,0.0379033724672366,0.0359440304906639,0.0244218508007963
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Peat Burning","Mt BC/yr",0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892,0.005603813892
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Residential Commercial Other","Mt BC/yr",0.200885873,0.147321609288328,0.105702884499292,0.117161581931506,0.103444338841116,0.0923430170045637,0.0827765618018302,0.0787089259804087,0.0745788820999134,0.0628001296293063
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Solvents Production and Application","Mt BC/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Transportation Sector","Mt BC/yr",0.22993685,0.210017309324191,0.12601370713593,0.130183538572491,0.134392555694272,0.143057915537411,0.139728083865302,0.136741095405128,0.114801051090121,0.0886459585699693
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|BC|Waste","Mt BC/yr",0.010680703766,0.0100549935833685,0.00920268529674633,0.00855782371249784,0.00791440824472113,0.00750361514799792,0.00722211800624681,0.00693786184042468,0.00675605712014222,0.00652970711954381
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4","Mt CH4/yr",65.9617092977047,64.6449814670253,72.7897251846342,85.9571919188794,98.9758468251639,104.411076220734,102.98220187257,104.363829637622,110.990981149704,117.571923229842
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Agricultural Waste Burning","Mt CH4/yr",0.127812903446151,0.195282673194904,0.324990020896403,0.448222965095009,0.5794164801782,0.712705165663205,0.85104025282424,0.998896291987704,1.13208381187177,1.25399578736243
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Agriculture","Mt CH4/yr",26.5404535174458,26.5220066486233,27.7261399357576,28.5443826276151,28.4206441560846,27.8297722673569,26.7160373551041,25.1454821106697,23.2974666975811,21.195360562602
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Energy Sector","Mt CH4/yr",19.873077044,17.7248698761787,20.9159590870333,30.5112470707879,39.214997820782,42.0479343546753,38.4501598781788,37.8969255585884,43.4637432420784,37.6936938998323
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Forest Burning","Mt CH4/yr",0.912785494902273,0.880946032607321,0.94276230981816,0.805267535150569,0.76751712970284,0.733929666548235,0.695927876550214,0.659447257551135,0.623943658401348,0.588562183246029
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Grassland Burning","Mt CH4/yr",0.412755523796482,0.39729101498806,0.401324727646828,0.405436816577374,0.409467455431599,0.413578526939781,0.417689600500064,0.421800673866265,0.425911747585428,0.430022821346385
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Industrial Sector","Mt CH4/yr",0.20729647158,0.208787411976294,0.209931908094443,0.211838730017836,0.215257205551962,0.219291420043581,0.223962713602896,0.229179354777178,0.234249412649114,0.238950555376448
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Peat Burning","Mt CH4/yr",0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934,0.094229560934
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Residential Commercial Other","Mt CH4/yr",1.16784619919999,0.924271384364399,0.508111766752432,0.335061943080378,0.229234054207721,0.158287974509536,0.113934481934719,0.0929872736560385,0.090993894837137,0.092434149120034
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Solvents Production and Application","Mt CH4/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Transportation Sector","Mt CH4/yr",0.1748590094,0.174522101890318,0.173164069940011,0.172236437556355,0.172044727383625,0.172167593905294,0.172649268316648,0.173454179873355,0.174327064487938,0.175244296357651
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CH4|Waste","Mt CH4/yr",16.450593573,17.5227747622679,21.4931117977611,24.4292682320647,28.8730382349072,32.0291796901581,35.2465708846245,38.6514273757186,41.4540320592781,55.8094294136656
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO","Mt CO/yr",114.385890338152,110.391872766374,113.577520259368,113.335664141997,113.686051674238,118.680116711666,120.821616567021,123.828827577985,120.364647480465,114.718007545296
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2","Mt CO2/yr",11103.8690129263,11872.1218135248,14399.2674811032,17507.767025373,21155.1647810309,25902.8119720657,29853.1286959879,33065.2604476742,33360.7797498764,33246.4766336813
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Energy Sector","Mt CO2/yr",4731.65024875836,4901.39870237862,5958.19326674425,7779.47813204405,10891.4279959863,14518.897710073,17740.5048064003,19845.1719077938,20057.6607718007,20287.3195974394
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Industrial Sector","Mt CO2/yr",1782.529983012,1907.95691942991,2167.62270795311,2748.47543944301,3040.37438485118,3362.7331264847,3790.48249252301,4237.45568205374,4532.43823225801,4549.43674602249
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Residential Commercial Other","Mt CO2/yr",1551.880817487,1626.86729570341,1676.7007443454,1961.27252793355,1984.1089423144,2046.84085343243,2153.5918955766,2335.90887727258,2474.82997221787,2608.74834531295
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Solvents Production and Application","Mt CO2/yr",17.609096977,17.5845927926418,17.4878492244168,17.4227961356756,17.4148260399473,17.4338319903337,17.4736395570859,17.5326566416813,17.5924208342732,17.6516409339719
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Transportation Sector","Mt CO2/yr",3009.83365116,3407.96375828673,4568.97074192245,4990.87350552855,5211.6179363902,5946.70063795325,6140.8751952411,6618.98432997502,6268.03771297465,5773.0813754304
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO2|Waste","Mt CO2/yr",10.365215532,10.3505449334782,10.292170913648,10.2446242882161,10.2206954488607,10.2058121319518,10.2006666897893,10.2069939373307,10.2206397908148,10.2389285421085
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Agricultural Waste Burning","Mt CO/yr",2.35025930199087,3.04123636034855,4.35641676967062,5.60076565207832,6.93597834410871,8.29267733940239,9.71032516348929,11.2120377232321,12.5492849076086,13.7681329746492
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Agriculture","Mt CO/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Energy Sector","Mt CO/yr",4.46838359444,4.59711118879443,5.37908649240361,6.05924827595067,6.07544076552924,6.32206642118226,6.47067146146225,6.60234378482652,6.59750603682944,6.20383578958785
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Forest Burning","Mt CO/yr",18.5220637184192,17.9015187253938,18.9423743395725,16.2659325756647,15.4517572387045,14.7290311553659,13.8895684481136,13.1014984006065,12.3286323274162,11.5534616430983
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Grassland Burning","Mt CO/yr",13.0502399678781,12.4781735167561,12.4749471714799,12.4749470235902,12.4736631083146,12.4736630713925,12.4736630677721,12.4736630604452,12.473663060359,12.473663060359
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Industrial Sector","Mt CO/yr",9.7862517016,9.80365607110721,10.3365222414366,11.5158032473457,12.1722200176342,13.3070801748777,14.5507549105859,15.9176929696958,17.2537124460863,18.3978010236886
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Peat Burning","Mt CO/yr",1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524,1.690756858524
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Residential Commercial Other","Mt CO/yr",27.5229045143,22.4392864939714,19.2349436857062,20.2736100916724,19.7978365185682,19.4751172952662,19.5454951831085,19.6356998558367,19.6622079649559,19.7661362346634
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Solvents Production and Application","Mt CO/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Transportation Sector","Mt CO/yr",35.766944912,37.2242491350077,39.9777530332822,38.2948754832209,37.9478716851525,41.2630053233845,41.3711866746651,42.0818774579218,36.7018450004821,29.7658495838366
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|CO|Waste","Mt CO/yr",1.228085769,1.21588441647101,1.18471966729293,1.1597249339504,1.14052713770208,1.12671907227029,1.11919479930061,1.11325746689639,1.1070388782037,1.09837037688882
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3","Mt NH3/yr",11.2632279991433,11.3453433678947,11.4831776450861,11.3260589492934,10.8365665249108,11.4519106257758,11.742203564942,11.968759044119,11.755143097296,11.1372887111647
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Agricultural Waste Burning","Mt NH3/yr",0.0466314792316988,0.0557968707761696,0.0729233149000768,0.0891222146755736,0.106601160161001,0.124381631042282,0.143136762250868,0.162781796425492,0.180055228192747,0.195718291338033
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Agriculture","Mt NH3/yr",9.86589445794126,9.99305441347064,10.0514695974731,9.86891256749985,9.3267995694387,9.84769068050725,10.0692872399606,10.2144104462976,9.9492452164361,9.30131065397658
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Energy Sector","Mt NH3/yr",0.0541888515446,0.05177809704229,0.0350522638536523,0.0326761404544246,0.0373274360437523,0.0469134306944434,0.0549181797824274,0.0624805733362356,0.0713903651921226,0.0838163279974457
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Forest Burning","Mt NH3/yr",0.329284734557436,0.326021134464348,0.361920735488322,0.326021134464348,0.326058357296441,0.327510047748089,0.327690157342986,0.329284734557436,0.330916534603981,0.332606581070526
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Grassland Burning","Mt NH3/yr",0.112387151810336,0.111584887433005,0.119396095708524,0.127253290182583,0.135110487010077,0.142967683568968,0.150824880739472,0.158682077850687,0.166539275082642,0.174396472314596
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Industrial Sector","Mt NH3/yr",0.161887520048,0.160167336423822,0.17437914493551,0.203787924785714,0.228415764681258,0.256335963056857,0.287076886075545,0.338745708544088,0.370897227788804,0.380583668497756
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Peat Burning","Mt NH3/yr",0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833,0.03191543833
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Residential Commercial Other","Mt NH3/yr",0.149346094219999,0.14716953480998,0.122973349004897,0.132325333147331,0.125773654676312,0.134164499462206,0.136665605074471,0.135970846196417,0.151817445464272,0.149979531039285
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Solvents Production and Application","Mt NH3/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Transportation Sector","Mt NH3/yr",0.21549319646,0.171439405819449,0.218608584993956,0.21990256389702,0.221630219183534,0.238289170475404,0.231837495983104,0.216129662304554,0.173318699700779,0.146705825770623
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NH3|Waste","Mt NH3/yr",0.296199075,0.296416249325079,0.294539120398089,0.29414234185657,0.296934438089715,0.301742080890324,0.308850919402462,0.31835776027652,0.329047666504558,0.340255920829871
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx","Mt NOx/yr",25.2694842680812,23.2097820403166,17.9904163697183,19.1129980635927,19.29376114223,21.266084690517,22.6876124857219,24.1630867752772,23.8146617016235,22.2056107217127
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Agricultural Waste Burning","Mt NOx/yr",0.0764583027691792,0.102592016340287,0.152552514070654,0.199817020815788,0.250455658745635,0.301835784095554,0.355514158750365,0.412387015302125,0.463243735821576,0.509680920800518
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Agriculture","Mt NOx/yr",0.460773592039659,0.485614809548437,0.514225993991765,0.533413021040822,0.544039684364669,0.567945974016923,0.580374756178229,0.589913350800346,0.577334439096548,0.548183166480815
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Energy Sector","Mt NOx/yr",5.96097645378,5.20549720539638,4.19647718843348,4.86740263578416,5.53397447013277,6.62798319777058,7.69854819948351,8.67998248590599,8.94320284434232,8.40686243860726
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Forest Burning","Mt NOx/yr",0.197846129465378,0.196256135506193,0.214833709619971,0.196263435662155,0.196405449362175,0.197741377903049,0.197340465332187,0.197951642385593,0.198795745747311,0.199870348107381
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Grassland Burning","Mt NOx/yr",0.794066833179411,0.763620205859491,0.763436791177626,0.763436783304639,0.763345075446502,0.763345073492622,0.763345073291487,0.763345072889218,0.763345072889218,0.763345072889218
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Industrial Sector","Mt NOx/yr",3.5519727756,3.3553643151627,3.38160502314097,3.49361114021876,2.99151490569865,3.15427863319286,3.28962996049343,3.47108303330855,3.47551889062528,3.30259965118713
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Peat Burning","Mt NOx/yr",0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999,0.0114169375475999
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Residential Commercial Other","Mt NOx/yr",2.2677097227,2.25332270829176,2.36480028692254,2.62891582758418,2.45371487266276,2.53571049804966,2.6305121940729,2.75831093027194,2.88325648756752,2.84417604458181
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Solvents Production and Application","Mt NOx/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Transportation Sector","Mt NOx/yr",11.836120369,10.7256471898067,6.28483113898477,6.31617530551798,6.44889060188666,7.00774756479669,7.06389136589443,7.18244330697227,6.40361213248665,5.52541754250034
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|NOx|Waste","Mt NOx/yr",0.112143152,0.110450516856988,0.106236785828978,0.102545956116684,0.100003486382577,0.0980796496514488,0.0970393746778191,0.0962529998935867,0.0949354154995074,0.0940585990106711
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC","Mt OC/yr",3.50934939347351,3.1928692913766,3.22475035713535,3.2336954578914,3.2762393389988,3.35906441215957,3.42604122496875,3.52880166473055,3.56100532754042,3.55810085058445
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC|Agricultural Waste Burning","Mt OC/yr",0.0639756065531418,0.0921715626605866,0.146239113987875,0.197597054913548,0.25231525225228,0.307871991698948,0.365677367911731,0.427319060515161,0.482636244008363,0.533359682478667
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC|Agriculture","Mt OC/yr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC|Energy Sector","Mt OC/yr",0.21722650319,0.193713165443043,0.196859996649317,0.243736787297597,0.267116947263635,0.284599678889604,0.29952032734574,0.314379511761743,0.318553352159766,0.299357205773698
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC|Forest Burning","Mt OC/yr",1.43270936249504,1.41849726953678,1.56553189315031,1.41852394255459,1.41876399971486,1.42729936541361,1.42607379412692,1.43066001134542,1.43740227178478,1.4456226623367
"REMIND-MAGPIE","SSP5-85 (Baseline)","R5.2OECD","CMIP6 Emissions|OC|Grassland Burning","Mt OC/yr",0.538175892212329,0.520355818656936,0.530457591858227,0.540823011487976,0.551112714907517,0.561476545277999,0.571840378045448,0.582204210609972,0.592568043661875,0.602931876713778
